Aleia HOBBS, carrera 100 m, Torneo de Namibia, 1, 9760;
Karyna DEMIDIK, salto de altura, Torneo de Timor-Leste, 9, 237;
Tim NEDOW, lanzamiento de bala, Torneo de United States, 7, 2521;
Tim NEDOW, lanzamiento de bala, Torneo de Micronesia, 1, 2292;
Machel CEDENIO, carrera 400 m, Torneo de Comoros, 1, 43473;
Machel CEDENIO, carrera 400 m, Torneo de Chad, 1, 47774;
Yosiris URRUTIA, salto triple, Torneo de Afghanistan, 7, 1996;
Yosiris URRUTIA, salto triple, Torneo de Sao Tome and Principe, 2, 1815;
Yaroslava MAHUCHIKH, salto de altura, Torneo de Algeria, 8, 261;
Yaroslava MAHUCHIKH, salto de altura, Torneo de Vanuatu, 10, 237;
Stewart MCSWEYN, carrera 1500 m, Torneo de Maldives, 1, 208788;
Stewart MCSWEYN, carrera 1500 m, Torneo de San Marino, 1, 229585;
Conseslus KIPRUTO, carrera 3000 m con vallas, Torneo de Italy, 1, 481433;
Conseslus KIPRUTO, carrera 3000 m con vallas, Torneo de New Zealand, 1, 528674;
Stephanie TWELL, carrera 10000 m, Torneo de Morocco, 1, 1610159;
Stephanie TWELL, carrera 10000 m, Torneo de Vatican City, 1, 1766905;
Maria ANDREJCZYK, lanzamiento de jabalina, Torneo de Austria, 9, 9967;
Maria ANDREJCZYK, lanzamiento de jabalina, Torneo de Gambia, 2, 9062;
Winnie NANYONDO, carrera 1500 m, Torneo de Togo, 1, 208805;
Winnie NANYONDO, carrera 1500 m, Torneo de Guinea, 1, 229610;
Degitu AZIMERAW, carrera 21000 m, Torneo de Belarus, 1, 3482276;
Degitu AZIMERAW, carrera 21000 m, Torneo de Malawi, 1, 3825488;
Brooke ANDERSEN, lanzamiento de martillo, Torneo de Kyrgyzstan, 8, 8990;
Brooke ANDERSEN, lanzamiento de martillo, Torneo de Wales, 4, 8177;
Donavan BRAZIER, carrera 800 m, Torneo de Malta, 1, 101977;
Donavan BRAZIER, carrera 800 m, Torneo de Sudan, 1, 112075;
Herpasa NEGASA, carrera 42000 m, Torneo de Eritrea, 1, 7304817;
Herpasa NEGASA, carrera 42000 m, Torneo de Tajikistan, 1, 8030853;
Jeron ROBINSON, salto de altura, Torneo de Cuba, 2, 261;
Jeron ROBINSON, salto de altura, Torneo de Tanzania, 3, 237;
Hagos GEBRHIWET, carrera 5000 m, Torneo de Honduras, 1, 772664;
Hagos GEBRHIWET, carrera 5000 m, Torneo de Sweden, 1, 848703;
Yekaterina KONEVA, salto triple, Torneo de Myanmar, 7, 1995;
Yekaterina KONEVA, salto triple, Torneo de Greece, 9, 1814;
Yuliya LEVCHENKO, salto de altura, Torneo de Afghanistan, 4, 261;
Yuliya LEVCHENKO, salto de altura, Torneo de United States, 5, 237;
Benjamin WILLIAMS, salto triple, Torneo de Antigua and Barbuda, 10, 1996;
Benjamin WILLIAMS, salto triple, Torneo de Marshall Islands, 6, 1815;
Andrew IRWIN, salto con pertiga, Torneo de Argentina, 8, 667;
Andrew IRWIN, salto con pertiga, Torneo de Andorra, 5, 606;
Anna RYZHYKOVA, carrera 400 m con vallas, Torneo de Georgia, 1, 46101;
Anna RYZHYKOVA, carrera 400 m con vallas, Torneo de Benin, 1, 50656;
Lijiao GONG, lanzamiento de bala, Torneo de Czechia, 4, 2521;
Lijiao GONG, lanzamiento de bala, Torneo de Saint Lucia, 8, 2291;
Yanis Esmeralda DAVID, salto largo, Torneo de Luxembourg, 7, 956;
Yanis Esmeralda DAVID, salto largo, Torneo de Suriname, 10, 869;
Almir DOS SANTOS, salto triple, Torneo de Namibia, 1, 1994;
Almir DOS SANTOS, salto triple, Torneo de Haiti, 10, 1814;
Sifan HASSAN, carrera 5000 m, Torneo de Australia, 1, 772098;
Sifan HASSAN, carrera 5000 m, Torneo de Panama, 1, 849167;
Dimitriana SURDU, lanzamiento de bala, Torneo de Ukraine, 6, 2521;
Dimitriana SURDU, lanzamiento de bala, Torneo de South Sudan, 6, 2291;
Kelsey-Lee BARBER, lanzamiento de jabalina, Torneo de Mexico, 7, 9963;
Kelsey-Lee BARBER, lanzamiento de jabalina, Torneo de Netherlands, 3, 9066;
Clayton MURPHY, carrera 800 m, Torneo de Monaco, 1, 101925;
Clayton MURPHY, carrera 800 m, Torneo de Nicaragua, 1, 112059;
Collins KIPRUTO, carrera 800 m, Torneo de Czechia, 1, 101906;
Collins KIPRUTO, carrera 800 m, Torneo de Rwanda, 1, 112056;
Filip MIHALJEVIĆ, lanzamiento de bala, Torneo de Samoa, 8, 2520;
Filip MIHALJEVIĆ, lanzamiento de bala, Torneo de Marshall Islands, 8, 2291;
Chanel BRISSETT, carrera 110 m con vallas, Torneo de Virgin Islands (British), 1, 12107;
Chanel BRISSETT, carrera 110 m con vallas, Torneo de Samoa, 1, 13303;
Nafissatou THIAM, salto largo, Torneo de Angola, 7, 956;
Nafissatou THIAM, salto largo, Torneo de Latvia, 10, 869;
Luis Enrique ZAYAS, salto de altura, Torneo de Bangladesh, 10, 261;
Luis Enrique ZAYAS, salto de altura, Torneo de Tonga, 8, 237;
Shoutarou SHIROYAMA, salto largo, Torneo de Chad, 8, 956;
Shoutarou SHIROYAMA, salto largo, Torneo de Sweden, 9, 869;
Emmanuel Kipkurui KORIR, carrera 400 m, Torneo de Kiribati, 1, 43498;
Emmanuel Kipkurui KORIR, carrera 400 m, Torneo de Madagascar, 1, 47765;
Gabriela DEBUES-STAFFORD, carrera 5000 m, Torneo de Denmark, 1, 773042;
Gabriela DEBUES-STAFFORD, carrera 5000 m, Torneo de Taiwan, 1, 848705;
Lopez LOMONG, carrera 5000 m, Torneo de Nigeria, 1, 772331;
Lopez LOMONG, carrera 5000 m, Torneo de Norway, 1, 849264;
Eivind HENRIKSEN, lanzamiento de martillo, Torneo de Niger, 6, 8992;
Eivind HENRIKSEN, lanzamiento de martillo, Torneo de Kenya, 8, 8180;
Fanny ROOS, lanzamiento de bala, Torneo de Suriname, 2, 2521;
Fanny ROOS, lanzamiento de bala, Torneo de Indonesia, 8, 2291;
Yu WANG, salto de altura, Torneo de Belarus, 1, 261;
Yu WANG, salto de altura, Torneo de Uzbekistan, 2, 237;
Yemaneberhan CRIPPA, carrera 10000 m, Torneo de Netherlands, 1, 1609113;
Yemaneberhan CRIPPA, carrera 10000 m, Torneo de Mali, 1, 1768515;
Clarence MUNYAI, carrera 200 m, Torneo de Peru, 1, 19503;
Clarence MUNYAI, carrera 200 m, Torneo de Greece, 1, 21434;
Laura WEIGHTMAN, carrera 5000 m, Torneo de Grenada, 1, 772743;
Laura WEIGHTMAN, carrera 5000 m, Torneo de Mexico, 1, 848834;
Kibiwott KANDIE, carrera 21000 m, Torneo de Papua New Guinea, 1, 3485317;
Kibiwott KANDIE, carrera 21000 m, Torneo de Rwanda, 1, 3828626;
Pedro Pablo PICHARDO, salto triple, Torneo de Norway, 2, 1996;
Pedro Pablo PICHARDO, salto triple, Torneo de Timor-Leste, 6, 1815;
Gabriela DEBUES-STAFFORD, carrera 1500 m, Torneo de Kuwait, 1, 208819;
Gabriela DEBUES-STAFFORD, carrera 1500 m, Torneo de Bolivia, 1, 229437;
Akeem BLOOMFIELD, carrera 400 m, Torneo de Burkina Faso, 1, 43476;
Akeem BLOOMFIELD, carrera 400 m, Torneo de Malaysia, 1, 47760;
Abderrahman SAMBA, carrera 400 m, Torneo de Estonia, 1, 43477;
Abderrahman SAMBA, carrera 400 m, Torneo de Taiwan, 1, 47769;
Ernest John OBIENA, salto con pertiga, Torneo de Argentina, 7, 667;
Ernest John OBIENA, salto con pertiga, Torneo de Slovakia, 10, 606;
Daniel ROBERTS, carrera 110 m con vallas, Torneo de Georgia, 1, 12105;
Daniel ROBERTS, carrera 110 m con vallas, Torneo de Malta, 1, 13283;
Shelby MCEWEN, salto de altura, Torneo de Lebanon, 8, 261;
Shelby MCEWEN, salto de altura, Torneo de Vatican City, 6, 237;
Traves SMIKLE, lanzamiento de disco, Torneo de Nepal, 8, 7899;
Traves SMIKLE, lanzamiento de disco, Torneo de Senegal, 10, 7188;
Marcin KRUKOWSKI, lanzamiento de jabalina, Torneo de New Zealand, 3, 9968;
Marcin KRUKOWSKI, lanzamiento de jabalina, Torneo de Bangladesh, 1, 9064;
Leonard Kipkemoi BETT, carrera 3000 m con vallas, Torneo de Costa Rica, 1, 481113;
Leonard Kipkemoi BETT, carrera 3000 m con vallas, Torneo de Namibia, 1, 528870;
Kahmari MONTGOMERY, carrera 400 m, Torneo de Dominica, 1, 43461;
Kahmari MONTGOMERY, carrera 400 m, Torneo de Laos, 1, 47791;
Sara KOLAK, lanzamiento de jabalina, Torneo de Bolivia, 6, 9940;
Sara KOLAK, lanzamiento de jabalina, Torneo de Zimbabwe, 4, 9087;
Changzhou HUANG, salto largo, Torneo de Canada, 3, 956;
Changzhou HUANG, salto largo, Torneo de Equatorial Guinea, 9, 870;
Dorcas Jepchirchir TUITOEK, carrera 21000 m, Torneo de Guinea-Bissau, 1, 3483042;
Dorcas Jepchirchir TUITOEK, carrera 21000 m, Torneo de Virgin Islands (British), 1, 3827062;
Birhanu LEGESE, carrera 42000 m, Torneo de Botswana, 1, 7303206;
Birhanu LEGESE, carrera 42000 m, Torneo de Australia, 1, 8023472;
Queen CLAYE, carrera 110 m con vallas, Torneo de Djibouti, 1, 12098;
Queen CLAYE, carrera 110 m con vallas, Torneo de Jamaica, 1, 13295;
Alemu MEGERTU, carrera 21000 m, Torneo de Puerto Rico, 1, 3482593;
Alemu MEGERTU, carrera 21000 m, Torneo de Scotland, 1, 3826947;
Marie-Josée TA LOU, carrera 100 m, Torneo de Latvia, 1, 9760;
Marie-Josée TA LOU, carrera 100 m, Torneo de Mexico, 1, 10732;
Tsigie GEBRESELAMA, carrera 10000 m, Torneo de Saint Lucia, 1, 1608952;
Tsigie GEBRESELAMA, carrera 10000 m, Torneo de Moldova, 1, 1768723;
Stephenie Ann MCPHERSON, carrera 400 m, Torneo de Moldova, 1, 43470;
Stephenie Ann MCPHERSON, carrera 400 m, Torneo de Somalia, 1, 47765;
Andre DE GRASSE, carrera 100 m, Torneo de Ecuador, 1, 9767;
Andre DE GRASSE, carrera 100 m, Torneo de United States, 1, 10731;
Soufiane EL BAKKALI, carrera 3000 m con vallas, Torneo de Marshall Islands, 1, 481711;
Soufiane EL BAKKALI, carrera 3000 m con vallas, Torneo de Germany, 1, 529036;
William KINCAID, carrera 5000 m, Torneo de Guyana, 1, 772143;
William KINCAID, carrera 5000 m, Torneo de Lebanon, 1, 849211;
Aminatou SEYNI, carrera 400 m, Torneo de Niger, 1, 43484;
Aminatou SEYNI, carrera 400 m, Torneo de Guatemala, 1, 47772;
Solomon BERIHU, carrera 21000 m, Torneo de Vatican City, 1, 3484137;
Solomon BERIHU, carrera 21000 m, Torneo de Cambodia, 1, 3826954;
Dmitriy TARABIN, lanzamiento de jabalina, Torneo de Belize, 6, 9963;
Dmitriy TARABIN, lanzamiento de jabalina, Torneo de Andorra, 2, 9085;
Stewart MCSWEYN, carrera 10000 m, Torneo de Kosovo, 1, 1608164;
Stewart MCSWEYN, carrera 10000 m, Torneo de Slovakia, 1, 1768354;
Mason FINLEY, lanzamiento de disco, Torneo de Somalia, 4, 7901;
Mason FINLEY, lanzamiento de disco, Torneo de Qatar, 6, 7186;
Elijah Motonei MANANGOI, carrera 1500 m, Torneo de Armenia, 1, 208951;
Elijah Motonei MANANGOI, carrera 1500 m, Torneo de French Guiana, 1, 229494;
Letesenbet GIDEY, carrera 10000 m, Torneo de Liberia, 1, 1608326;
Letesenbet GIDEY, carrera 10000 m, Torneo de Lebanon, 1, 1768785;
Sam MATTIS, lanzamiento de disco, Torneo de Uganda, 5, 7905;
Sam MATTIS, lanzamiento de disco, Torneo de Vietnam, 4, 7190;
Tyquendo TRACEY, carrera 100 m, Torneo de Denmark, 1, 9770;
Tyquendo TRACEY, carrera 100 m, Torneo de Eritrea, 1, 10733;
Dalilah MUHAMMAD, carrera 400 m, Torneo de Malta, 1, 43467;
Dalilah MUHAMMAD, carrera 400 m, Torneo de Timor-Leste, 1, 47786;
Yaoqing FANG, salto triple, Torneo de Moldova, 8, 1996;
Yaoqing FANG, salto triple, Torneo de Mozambique, 1, 1816;
Birhane DIBABA, carrera 21000 m, Torneo de Guinea, 1, 3488790;
Birhane DIBABA, carrera 21000 m, Torneo de Chile, 1, 3828892;
Celliphine Chepteek CHESPOL, carrera 3000 m con vallas, Torneo de Denmark, 1, 481266;
Celliphine Chepteek CHESPOL, carrera 3000 m con vallas, Torneo de Ghana, 1, 529006;
Paulina GUBA, lanzamiento de bala, Torneo de Nicaragua, 2, 2516;
Paulina GUBA, lanzamiento de bala, Torneo de Madagascar, 10, 2291;
Michael MASON, salto de altura, Torneo de Argentina, 1, 261;
Michael MASON, salto de altura, Torneo de South Sudan, 6, 237;
Tissanna HICKLING, salto largo, Torneo de Macedonia, 7, 956;
Tissanna HICKLING, salto largo, Torneo de Slovenia, 10, 871;
Yomif KEJELCHA, carrera 5000 m, Torneo de Qatar, 1, 772725;
Yomif KEJELCHA, carrera 5000 m, Torneo de United Kingdom, 1, 848818;
Wilbert LONDON, carrera 400 m, Torneo de Laos, 1, 43456;
Wilbert LONDON, carrera 400 m, Torneo de Liberia, 1, 47706;
Christian COLEMAN, carrera 100 m, Torneo de Philippines, 1, 9762;
Christian COLEMAN, carrera 100 m, Torneo de Latvia, 1, 10726;
Vivian J. CHERUIYOT, carrera 42000 m, Torneo de Equatorial Guinea, 1, 7308210;
Vivian J. CHERUIYOT, carrera 42000 m, Torneo de Northern Ireland, 1, 8028981;
Hanna GREEN, carrera 800 m, Torneo de Georgia, 1, 101928;
Hanna GREEN, carrera 800 m, Torneo de Timor-Leste, 1, 112020;
Abdallah Kibet MANDE, carrera 10000 m, Torneo de Luxembourg, 1, 1608063;
Abdallah Kibet MANDE, carrera 10000 m, Torneo de Netherlands, 1, 1768314;
Mariya LASITSKENE, salto de altura, Torneo de Burkina Faso, 1, 261;
Mariya LASITSKENE, salto de altura, Torneo de Spain, 1, 237;
Gloriah KITE, carrera 5000 m, Torneo de Algeria, 1, 772318;
Gloriah KITE, carrera 5000 m, Torneo de Serbia, 1, 849207;
Anna AVDEYEVA, lanzamiento de bala, Torneo de Fiji, 8, 2518;
Anna AVDEYEVA, lanzamiento de bala, Torneo de Kiribati, 3, 2293;
Sharika NELVIS, carrera 110 m con vallas, Torneo de Sudan, 1, 12129;
Sharika NELVIS, carrera 110 m con vallas, Torneo de Bangladesh, 1, 13304;
Alex ROSE, lanzamiento de disco, Torneo de Peru, 10, 7904;
Alex ROSE, lanzamiento de disco, Torneo de Spain, 4, 7186;
